Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","012","Algeria","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","190051.57","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01314","Dates","2022","2022","t","1244466.87","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","21000","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","7774.57","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","10.96","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","43786.96","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21159.02","Edible offals of camels and other camelids, fresh, chilled or frozen","2022","2022","t","2210.26","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21159.01","Edible offals of horses and other equines,  fresh, chilled or frozen","2022","2022","t","1.79","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01233","Eggplants (aubergines)","2022","2022","t","205105.9","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21519.02","Fat of camels","2022","2022","t","450.24","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21511.01","Fat of pigs","2022","2022","t","21.27","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01315","Figs","2022","2022","t","115170.35","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21515","Goat fat, unrendered","2022","2022","t","1166.19","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01330","Grapes","2022","2022","t","619317.68","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01252","Green garlic","2022","2022","t","202003.85","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","3122.88","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","2162","Groundnut oil","2022","2022","t","27368.37","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","17913.78","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","311930.12","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","6238602","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21118.01","Horse meat, fresh or chilled","2022","2022","t","16","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2022","2022","t","85874.62","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01704","Lentils, dry","2022","2022","t","5708.99","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01356","Locust beans (carobs)","2022","2022","t","3387","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","0112","Maize (corn)","2022","2022","t","11000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21700.02","Margarine and shortening","2022","2022","t","4396.69","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21117.01","Meat of camels, fresh or chilled","2022","2022","t","15144.38","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","140000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","407744.31","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","38872.83","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","108","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2022","2022","t","8224.27","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","346058.26","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21124","Meat of turkeys, fresh or chilled","2022","2022","t","35526.94","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01270","Mushrooms and truffles","2022","2022","t","1169.21","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","02910","Natural honey","2022","2022","t","5706.69","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","0117","Oats","2022","2022","t","81000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","2167","Olive oil","2022","2022","t","88200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","01450","Olives","2022","2022","t","847031.81","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","1759854.81","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01253.01","Onions and shallots, green","2022","2022","t","352.15","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01323","Oranges","2022","2022","t","1245387.71","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01241.90","Other beans, green","2022","2022","t","90269.65","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","617.84","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","117832.23","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","126","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01349.20","Other stone fruits","2022","2022","t","29713.52","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01319","Other tropical fruits, n.e.c.","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","1538930.71","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01345","Peaches and nectarines","2022","2022","t","190641.64","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01342.01","Pears","2022","2022","t","170989.82","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01705","Peas, dry","2022","2022","t","9733.79","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01242","Peas, green","2022","2022","t","203460.2","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01346","Plums and sloes","2022","2022","t","98807.74","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","1776.47","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01510","Potatoes","2022","2022","t","4356127.74","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","398854.15","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01342.02","Quinces","2022","2022","t","8852.98","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01443","Rape or colza seed","2022","2022","t","23155.48","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","21641.01","Rapeseed or canola oil, crude","2022","2022","t","7858.65","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","16961.54","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","7774.57","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","54380.58","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","02293","Raw milk of camel","2022","2022","t","14884.24","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","02211","Raw milk of cattle","2022","2022","t","2433986.67","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","02292","Raw milk of goats","2022","2022","t","324463.67","E","Estimated value",""
