Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01312","Bananas","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01312","Bananas","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01312","Bananas","2023","2023","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","0115","Barley","2022","2022","ha","36600","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","0115","Barley","2022","2022","kg/ha","7738.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0115","Barley","2022","2022","t","283230","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","0115","Barley","2023","2023","ha","35340","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","0115","Barley","2023","2023","kg/ha","6522.6","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0115","Barley","2023","2023","t","230510","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","24310.01","Beer of barley, malted","2022","2022","t","2250000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5114","Stocks","02196","Bees","2022","2022","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5114","Stocks","02196","Bees","2023","2023","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01355.01","Blueberries","2022","2022","ha","820","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01355.01","Blueberries","2022","2022","kg/ha","9878","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01355.01","Blueberries","2022","2022","t","8100","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01355.01","Blueberries","2023","2023","ha","780","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01355.01","Blueberries","2023","2023","kg/ha","9974.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01355.01","Blueberries","2023","2023","t","7780","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01702","Broad beans and horse beans, dry","2022","2022","ha","3200","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01702","Broad beans and horse beans, dry","2022","2022","kg/ha","4800","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","15360","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01702","Broad beans and horse beans, dry","2023","2023","ha","1690","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01702","Broad beans and horse beans, dry","2023","2023","kg/ha","3526.6","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01702","Broad beans and horse beans, dry","2023","2023","t","5960","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01243","Broad beans and horse beans, green","2022","2022","ha","380","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01243","Broad beans and horse beans, green","2022","2022","kg/ha","8078.9","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01243","Broad beans and horse beans, green","2022","2022","t","3070","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01243","Broad beans and horse beans, green","2023","2023","ha","380","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01243","Broad beans and horse beans, green","2023","2023","kg/ha","6842.1","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01243","Broad beans and horse beans, green","2023","2023","t","2600","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02112","Buffalo","2022","2022","An","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02112","Buffalo","2023","2023","An","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22241.01","Butter of cow milk","2022","2022","t","214250","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","22598.68","I","Imputed value",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01212","Cabbages","2022","2022","ha","6140","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01212","Cabbages","2022","2022","kg/ha","38674.3","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01212","Cabbages","2022","2022","t","237460","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01212","Cabbages","2023","2023","ha","5740","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01212","Cabbages","2023","2023","kg/ha","45254.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01212","Cabbages","2023","2023","t","259760","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01229","Cantaloupes and other melons","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01229","Cantaloupes and other melons","2023","2023","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","7990","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01251","Carrots and turnips","2022","2022","kg/ha","61186.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01251","Carrots and turnips","2022","2022","t","488880","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01251","Carrots and turnips","2023","2023","ha","7760","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01251","Carrots and turnips","2023","2023","kg/ha","62622.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01251","Carrots and turnips","2023","2023","t","485950","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02111","Cattle","2022","2022","An","3751000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02111","Cattle","2023","2023","An","3739000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2022","2022","An","2108740","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2023","2023","An","2142380","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","5350","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01213","Cauliflowers and broccoli","2022","2022","kg/ha","14729","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01213","Cauliflowers and broccoli","2022","2022","t","78800","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01213","Cauliflowers and broccoli","2023","2023","ha","4920","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01213","Cauliflowers and broccoli","2023","2023","kg/ha","15422.8","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01213","Cauliflowers and broccoli","2023","2023","t","75880","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01199.90","Cereals n.e.c.","2023","2023","ha","960","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22252","Cheese from milk of buffalo, fresh or processed","2022","2022","t","370","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22254","Cheese from milk of goats, fresh or processed","2022","2022","t","27870","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22253","Cheese from milk of sheep, fresh or processed","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22251.01","Cheese from whole cow milk","2022","2022","t","945340","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01344.02","Cherries","2022","2022","ha","550","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01344.02","Cherries","2022","2022","kg/ha","14909.1","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01344.02","Cherries","2022","2022","t","8200","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01344.02","Cherries","2023","2023","ha","550","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01344.02","Cherries","2023","2023","kg/ha","14945.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01344.02","Cherries","2023","2023","t","8220","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01373","Chestnuts, in shell","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01373","Chestnuts, in shell","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01373","Chestnuts, in shell","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01373","Chestnuts, in shell","2023","2023","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5112","Stocks","02151","Chickens","2022","2022","1000 An","97533","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5112","Stocks","02151","Chickens","2023","2023","1000 An","93004","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","1650","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","kg/ha","263636.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","435000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","ha","1560","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","kg/ha","269230.8","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","t","420000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0143","Cotton seed","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22120","Cream, fresh","2022","2022","t","100000","E","Estimated value",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","630","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01232","Cucumbers and gherkins","2022","2022","kg/ha","635127","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","400130","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01232","Cucumbers and gherkins","2023","2023","ha","670","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01232","Cucumbers and gherkins","2023","2023","kg/ha","635925.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01232","Cucumbers and gherkins","2023","2023","t","426070","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01351.01","Currants","2022","2022","ha","560","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01351.01","Currants","2022","2022","kg/ha","14464.3","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01351.01","Currants","2022","2022","t","8100","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01351.01","Currants","2023","2023","ha","550","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01351.01","Currants","2023","2023","kg/ha","14109.1","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01351.01","Currants","2023","2023","t","7760","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5112","Stocks","02154","Ducks","2022","2022","1000 An","644","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5112","Stocks","02154","Ducks","2023","2023","1000 An","581","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","An","2108740","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2023","2023","An","2142380","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","An","204360","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2023","2023","An","200700","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","An","16931840","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2023","2023","An","14713210","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","An","664410","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2023","2023","An","737270","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01233","Eggplants (aubergines)","2022","2022","ha","130","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01233","Eggplants (aubergines)","2022","2022","kg/ha","507692.3","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01233","Eggplants (aubergines)","2022","2022","t","66000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01233","Eggplants (aubergines)","2023","2023","ha","120","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01233","Eggplants (aubergines)","2023","2023","kg/ha","500000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01233","Eggplants (aubergines)","2023","2023","t","60000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2022","2022","An","16931840","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2023","2023","An","14713210","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01315","Figs","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01315","Figs","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01315","Figs","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01315","Figs","2023","2023","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01929.01","Flax, raw or retted","2022","2022","ha","1900","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01929.01","Flax, raw or retted","2022","2022","kg/ha","5315.8","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01929.01","Flax, raw or retted","2022","2022","t","10100","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01929.01","Flax, raw or retted","2023","2023","ha","2370","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01929.01","Flax, raw or retted","2023","2023","kg/ha","4286.9","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01929.01","Flax, raw or retted","2023","2023","t","10160","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2022","2022","An","204360","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2023","2023","An","200700","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02123","Goats","2022","2022","An","570000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02123","Goats","2023","2023","An","566000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01330","Grapes","2022","2022","ha","210","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01330","Grapes","2022","2022","kg/ha","10000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01330","Grapes","2022","2022","t","2100","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01330","Grapes","2023","2023","ha","250","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01330","Grapes","2023","2023","kg/ha","9840","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01330","Grapes","2023","2023","t","2460","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01252","Green garlic","2022","2022","ha","160","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01252","Green garlic","2022","2022","kg/ha","13562.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01252","Green garlic","2022","2022","t","2170","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01252","Green garlic","2023","2023","ha","170","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01252","Green garlic","2023","2023","kg/ha","13882.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01252","Green garlic","2023","2023","t","2360","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","2047.2","I","Imputed value",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","2162","Groundnut oil","2022","2022","t","48258.06","I","Imputed value",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5313","Laying","0231","Hen eggs in shell, fresh","2022","2022","1000 An","42239","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5313","Laying","0231","Hen eggs in shell, fresh","2023","2023","1000 An","42856","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01659","Hop cones","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01659","Hop cones","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02131","Horses","2023","2023","An","97301","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01352","Kiwi fruit","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01352","Kiwi fruit","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01352","Kiwi fruit","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01352","Kiwi fruit","2023","2023","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01254","Leeks and other alliaceous vegetables","2022","2022","ha","2630","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01254","Leeks and other alliaceous vegetables","2022","2022","kg/ha","36144.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01254","Leeks and other alliaceous vegetables","2022","2022","t","95060","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01254","Leeks and other alliaceous vegetables","2023","2023","ha","2790","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01254","Leeks and other alliaceous vegetables","2023","2023","kg/ha","45236.6","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01254","Leeks and other alliaceous vegetables","2023","2023","t","126210","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01322","Lemons and limes","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01322","Lemons and limes","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01322","Lemons and limes","2023","2023","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01214","Lettuce and chicory","2022","2022","ha","9540","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01214","Lettuce and chicory","2022","2022","kg/ha","31285.1","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01214","Lettuce and chicory","2022","2022","t","298460","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01214","Lettuce and chicory","2023","2023","ha","5210","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01214","Lettuce and chicory","2023","2023","kg/ha","28274.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01214","Lettuce and chicory","2023","2023","t","147310","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","20100","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","8801","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0112","Maize (corn)","2022","2022","t","176900","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","14800","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","10265.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0112","Maize (corn)","2023","2023","t","151930","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21700.02","Margarine and shortening","2022","2022","t","200000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kg/An","200","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","421510","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","2108740","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","kg/An","204","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","437390","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","2142380","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2022","2022","g/An","1669","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","863970","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2022","2022","1000 An","517709","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2023","2023","g/An","1668","A","Official figure",""
